period_days,duration_hours,depth_ppm,prad_re,teff_k,logg_cgs,srad_rsun,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec
15.94248453,3.4894,1093.7,2.62,5376.0,4.576,0.806,0.0,0.0,0.0,0.0
28.1722501,3.3983448,950.5653623,1.4475246,3746.0,4.76979,0.463205,0.0,0.0,0.0,0.0
612.882452,2.024,631.0,2.42,6029.0,4.494,0.956,1.0,0.0,0.0,0.0
4.1245473,3.4302475,15857.5159207,17.7780627,6433.0,4.3,1.3291301,0.0,0.0,0.0,0.0
209.06299275,10.0389,250910.0,72.26,6130.0,4.42,1.024,0.0,1.0,0.0,0.0
5.8365098,3.5341354,195.1972939,1.6208326,5739.0,4.51,1.02607,0.0,0.0,0.0,0.0
10.26547688,3.733,399.6,1.81,5699.0,4.553,0.853,0.0,0.0,1.0,1.0
7.6607094,4.261,1860.0,5.12716,5911.7,4.411,1.19,0.0,0.0,0.0,0.0
0.489682339,1.7495,431670.0,37.47,3898.0,4.735,0.53,1.0,0.0,0.0,0.0
0.57627248,1.75,1238.5,3.96,5718.0,4.411,1.028,0.0,1.0,0.0,0.0
16.06864674,3.5347,4914.3,5.76,5031.0,4.485,0.848,0.0,0.0,0.0,0.0
1.1759834,0.9928338,14881.4796123,7.7193559,3054.0,5.08962,0.512881,0.0,0.0,0.0,0.0
20.99757968,2.454,1131.8,2.97,5211.0,4.447,0.895,0.0,0.0,0.0,0.0
21.294733865,7.60143,123180.0,71.55,6039.0,4.242,1.278,0.0,1.0,0.0,0.0
3.735051,2.4293974,8964.0239073,14.2690959,5829.0,4.3,1.36818,0.0,0.0,0.0,0.0
2.6375869,4.029,3610.0,16.5853,6196.0,3.59,2.9,0.0,0.0,0.0,0.0
6.02226,3.214,1238.5,2.02,5718.0,4.411,0.9738,0.0,0.0,0.0,0.0
1.041889,1.2737667,465.3854112,1.389031,3965.0,4.68337,0.603336,0.0,0.0,0.0,0.0
1.6751568,2.2718194,17781.0520005,13.2366563,5457.0,4.44807,0.963518,0.0,0.0,0.0,0.0
1.45556515,3.214,1238.5,71.0,5718.0,4.411,2.043,0.0,0.0,0.0,0.0
322.55663046,3.74,1238.5,3.96,5718.0,4.411,1.028,1.0,0.0,0.0,0.0
3.840485025,2.8592,31353.0,39.38,5731.0,4.532,0.823,0.0,1.0,0.0,0.0
2.99194823,4.39,99.6,0.78,5269.0,4.62,0.727,0.0,1.0,1.0,1.0
2.3506186,2.369,15940.0,12.801,5593.0,4.46,0.97,0.0,0.0,0.0,0.0
4.2300182,1.847,3470.0,17.0408,6064.1,4.18,1.44,0.0,0.0,0.0,0.0
3.486318703,2.7904,60135.0,54.53,5780.0,4.438,1.0,0.0,1.0,0.0,0.0
3.0750728,2.219,510.0,3.62818,6888.0,4.25,1.52,0.0,0.0,0.0,0.0
1.538185321,1.683,277.2,1.29,5107.0,4.615,0.723,0.0,0.0,0.0,0.0
0.4465713,1.077,294.0,1.48867,5391.0,4.52526,0.84,0.0,0.0,0.0,0.0
3.541231,2.4849489,5029.7368715,10.6621914,5755.0,4.23,1.28259,0.0,0.0,0.0,0.0
3.3645349,3.14,7010.0,11.8831,6443.0,4.3,1.34,0.0,0.0,0.0,0.0
1.340596782,1.6484,107.5,1.16,5992.0,4.385,1.125,0.0,0.0,0.0,0.0
3.225338,3.214,1238.5,1.87,4648.0,4.64,0.68,0.0,0.0,0.0,0.0
19.4444573,5.509,182.3,1.53,6278.0,4.425,1.081,1.0,0.0,0.0,0.0
19.4989,3.214,1238.5,2.32,5718.0,4.411,1.085,0.0,0.0,0.0,0.0
1.36991,4.156,1170.0,11.8886,7339.8,3.56,3.64,0.0,0.0,0.0,0.0
4.9865029,2.441,1341.0,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
5.1396666,0.8991981,769.5996824,2.259057,5374.0,5.96065,0.815924,0.0,0.0,0.0,0.0
50.8213,3.214,1238.5,2.18,5718.0,4.411,0.879,0.0,0.0,0.0,0.0
198.01379181,9.72673,142500.0,38.49,5359.0,4.566,0.708,0.0,1.0,0.0,0.0
385.858683,12.071,548.4,3.23,6551.0,4.367,1.195,0.0,0.0,0.0,0.0
6.77145,3.214,1238.5,4.45,5320.0,4.6,0.85,0.0,0.0,0.0,0.0
3.728732147,2.683,5226.5,6.02,5497.0,4.577,0.809,0.0,0.0,0.0,0.0
30.5392931,6.887,428.2,2.72,5803.0,4.211,1.328,0.0,0.0,0.0,0.0
12.0028,3.214,1238.5,4.37,5345.0,4.394,0.914,0.0,0.0,0.0,0.0
7.053527145,2.3982,1480.1,2.16,4041.0,4.697,0.567,0.0,0.0,0.0,0.0
18.79862195,7.4782,380200.0,55.07,5334.0,4.585,0.796,0.0,1.0,0.0,0.0
1.4937444,2.044,160.0,1.62102,6328.0,4.32136,1.28,0.0,0.0,0.0,0.0
2.6607389,1.538,16613.0,16.2086,6090.2,4.28,1.27,0.0,0.0,0.0,0.0
198.781156,6.77,138.3,1.69,6493.0,4.22,1.424,0.0,0.0,0.0,0.0
0.493379,1.5,194.341058,1.503946,5914.0,4.46485,1.00635,0.0,0.0,0.0,0.0
89.1935737,4.0104,868.3,3.81,6071.0,4.239,1.295,0.0,0.0,0.0,0.0
1.01606,2.843,240.0,1.20704,4634.0,4.64,0.68,0.0,0.0,0.0,0.0
0.9902419,1.405,16490.0,15.3849,5643.0,4.25,1.25,0.0,0.0,0.0,0.0
22.44620704,7.5491,1626.8,58.2,6070.0,3.969,1.777,0.0,1.0,1.0,0.0
2.2545904,0.977,5980.0,11.3495,5567.0,4.23,1.25,0.0,0.0,0.0,0.0
23.4772553,6.735,141.4,1.34,6384.0,4.361,1.121,0.0,0.0,0.0,0.0
5.65378163,1.9483,366.8,1.82,5988.0,4.507,0.934,0.0,0.0,0.0,0.0
586.91711807,5.32,1238.5,3.96,5718.0,4.411,1.028,1.0,0.0,0.0,0.0
0.762406,3.214,1238.5,0.99,5620.0,4.5,0.89,0.0,0.0,0.0,0.0
3.118166,2.285,5150.0,8.60632,5218.8,4.27,1.15,0.0,0.0,0.0,0.0
7.6014943,3.018,1898.0,9.00796,7642.0,4.09,1.99,0.0,0.0,0.0,0.0
3.4551479,5.7444704,5191.7260014,3.96,8046.5,4.12,1.028,0.0,0.0,0.0,0.0
0.85581563,10.27,1238.5,3.96,5718.0,4.411,1.028,0.0,1.0,0.0,0.0
10.186578749,10.6304,340670.0,67.45,5557.0,4.448,0.916,0.0,1.0,0.0,0.0
2.5001306,1.61,16650.0,17.7461,6158.0,4.2,1.42,0.0,0.0,0.0,0.0
331.55459,5.35,288.7,1.36,5762.0,4.576,0.801,0.0,0.0,0.0,0.0
22.2897649,12.435,1060.0,8.90212,5772.0,3.56648,2.77,0.0,0.0,0.0,0.0
4.4640046,1.764,9715.0,18.4255,5672.6,4.49,0.94,0.0,0.0,0.0,0.0
12.42205,3.214,1238.5,2.26,5425.0,4.56,0.83,0.0,0.0,0.0,0.0
0.575445783,0.8463,29.3,1.3,6215.0,3.802,2.396,0.0,0.0,1.0,0.0
14.5665,3.214,1238.5,2.67,3785.0,4.411,0.52,0.0,0.0,0.0,0.0
29.0902271,4.6769826,37562.3332736,12.1826517,3854.0,4.63619,0.617863,0.0,0.0,0.0,0.0
0.436282594,1.3988,536.4,83.25,8491.0,3.853,2.622,1.0,0.0,0.0,0.0
9.4640413,6.999,209.9,1.28,5968.0,4.534,0.881,0.0,0.0,0.0,0.0
7.8127906,6.304,8120.0,22.0599,8451.0,4.00707,2.38,0.0,0.0,0.0,0.0
1.302017467,1.3692,290.5,1.37,4948.0,4.508,0.816,0.0,0.0,0.0,0.0
8.687708,3.214,1238.5,8.1,5718.0,4.411,0.75,0.0,0.0,0.0,0.0
4.4738444,6.406,2985.0,11.2091,4943.1,4.411,2.53,0.0,0.0,0.0,0.0
143.21109362,2.71,1238.5,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
4.29263699,2.7,61.4,0.68,5357.0,4.498,0.863,0.0,0.0,0.0,0.0
44.258173075,7.58264,20542.0,37.38,6544.0,3.839,2.326,0.0,1.0,0.0,0.0
1.3103832,1.6240216,3904.2824741,9.8603222,5228.0,4.45189,0.928507,0.0,0.0,0.0,0.0
2.9532145,3.9795532,3110.6890792,10.2396383,5483.2,4.3,1.68056,0.0,0.0,0.0,0.0
2.5071775,3.0618698,14812.1573416,14.7740421,5996.0,4.35,1.1625,0.0,0.0,0.0,0.0
0.939740093,3.682,106.5,34.87,4297.0,1.663,33.474,1.0,0.0,0.0,0.0
14.155185,3.214,1238.5,2.1162048,6063.0,4.38,1.213565,0.0,0.0,0.0,0.0
3.145502,2.411,6190.0,20.1993,6397.0,3.83,2.29,0.0,0.0,0.0,0.0
6.2141496,10.141,183.4,4.27,5295.0,3.617,3.152,0.0,0.0,0.0,0.0
5.3708293,2.9133817,14601.0562246,12.0561316,5878.0,4.47546,0.986176,0.0,0.0,0.0,0.0
5.7033411,3.039,14730.0,15.2151,5933.0,4.28,1.24,0.0,0.0,0.0,0.0
18.0983,3.214,1238.5,2.17,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
9.997442,3.214,1238.5,2.11,3875.75,4.411,0.547001,0.0,0.0,0.0,0.0
14.6672293,3.742,198.1,1.21,5677.0,4.563,0.828,0.0,0.0,0.0,0.0
7.920994,3.214,1238.5,7.34,5345.0,4.394,0.914,0.0,0.0,0.0,0.0
0.545702,3.214,1238.5,3.96,5330.0,3.514,4.752,0.0,0.0,0.0,0.0
2.99041,3.952,1290.0,24.2511,8542.0,3.66,3.56,0.0,0.0,0.0,0.0
444.89411,7.937,363.0,4.7,6195.0,3.753,2.439,1.0,0.0,0.0,0.0
14.431887,3.265,1687.0,3.73311,6051.5,4.48,1.03,0.0,0.0,0.0,0.0
1.9639208,1.467,30553.0,12.0421,3914.3,4.52,0.71,0.0,0.0,0.0,0.0
5.8340292,1.289,11944.0,12.1719,5698.0,4.4,1.06,0.0,0.0,0.0,0.0
3.2379325,3.112,8340.0,11.1634,6434.3,4.46,1.19,0.0,0.0,0.0,0.0
8.6531216,4.39,654.8,22.58,5421.0,4.564,0.852,0.0,1.0,1.0,1.0
8.643550046,3.1273,67299.0,38.21,5679.0,4.605,0.747,0.0,1.0,0.0,0.0
3.0726434,2.2602485,10471.4949697,19.9197757,7164.0,4.25661,1.55831,0.0,0.0,0.0,0.0
8.4071591,5.002,533.0,10.1248,4642.6,4.411,4.71,0.0,0.0,0.0,0.0
198.11309,15.59,53.3,1.09,6163.0,4.144,1.486,0.0,0.0,0.0,0.0
5.8365098,3.9454498,886.4838237,2.5398986,5297.0,4.61016,0.782479,0.0,0.0,0.0,0.0
21.058,3.214,1238.5,4.4,6254.0,4.234,1.281,0.0,0.0,0.0,0.0
80.9669561,2.5276,4733.0,5.04,5611.0,4.61,0.737,0.0,0.0,0.0,0.0
13.843678,3.214,1238.5,21.4,5718.0,4.411,0.81,0.0,0.0,0.0,0.0
14.443,3.214,1238.5,3.96,5826.08,4.0792,1.54893,0.0,0.0,0.0,0.0
10.43003118,2.029,120.0,1.14,6277.0,4.449,1.031,0.0,0.0,0.0,0.0
20.49041,4.369,661.8,2.34,5681.0,4.524,0.923,0.0,0.0,0.0,0.0
12.7319385,4.4157,11449.0,70.11,7238.0,4.221,1.568,0.0,1.0,0.0,0.0
75.378956896,7.70352,539180.0,58.76,5420.0,4.596,0.771,0.0,1.0,0.0,0.0
2.8371938,1.904,15303.0,18.3031,7980.0,4.35,1.54,0.0,0.0,0.0,0.0
3.83553,3.214,1238.5,1.054,5718.0,4.411,0.321,0.0,0.0,0.0,0.0
54.0812235,6.279,411.1,1.54,5757.0,4.597,0.762,0.0,0.0,0.0,0.0
11.03571773,5.62958,144960.0,70.42,6201.0,4.213,1.23,0.0,1.0,0.0,0.0
9.1549418,2.457,1101.0,2.62011,5154.0,4.47072,0.85,0.0,0.0,0.0,0.0
4.1539244,1.41,7500.0,9.73932,5737.0,4.37,1.09,0.0,0.0,0.0,0.0
251.958533,4.742,204.1,1.4,5870.0,4.449,0.985,0.0,0.0,1.0,0.0
5.5698287,2.234,11620.0,13.1629,5751.6,4.28,1.22,0.0,0.0,0.0,0.0
13.54204116,3.334,338.7,2.01,5891.0,4.395,1.015,0.0,1.0,1.0,1.0
3.797872,1.0636976,1501.0825028,1.9296055,3520.0,4.76125,0.472869,0.0,0.0,0.0,0.0
0.783276173,1.6735,264.7,1.98,5640.0,4.247,1.233,0.0,0.0,0.0,0.0
15.7866044,6.116,6960.0,11.2628,6237.4,4.27,1.33,0.0,0.0,0.0,0.0
31.3888,3.214,1238.5,1.25,5718.0,4.411,0.312,0.0,0.0,0.0,0.0
21.3910125,3.512,645.8,1.72,4889.0,4.637,0.686,0.0,1.0,1.0,0.0
0.566802325,1.842,288.4,1.4,5233.0,4.489,0.824,0.0,0.0,1.0,1.0
1.65320144,1.525,132.1,0.74,4544.0,4.609,0.661,0.0,0.0,1.0,0.0
2.0912089,1.144,20760.0,18.3695,4220.9,4.49,0.77,0.0,0.0,0.0,0.0
27.3714952,9.708321,11052.8460427,18.3071322,5903.0,4.0,1.70581,0.0,0.0,0.0,0.0
0.968065631,1.772,92.5,0.68,5367.0,4.639,0.687,1.0,0.0,1.0,0.0
36.2580749,5.917,380.3,1.82,5818.0,4.554,0.848,0.0,0.0,0.0,0.0
43.0343364,6.571,541.6,2.5,5550.0,4.476,0.911,0.0,0.0,0.0,0.0
5.3599361,3.407,11350.0,11.2314,5933.0,4.43,1.04,0.0,0.0,0.0,0.0
6.669,3.214,1238.5,3.96,5048.0,4.48154,0.871771,0.0,0.0,0.0,0.0
6.67932,3.214,1238.5,2.31,5442.0,4.51,0.879,0.0,0.0,0.0,0.0
0.584272,3.214,1238.5,1.26,5163.0,4.53,0.774,0.0,0.0,0.0,0.0
4.2470926,4.263,4730.0,14.5276,6232.3,3.88,2.07,0.0,0.0,0.0,0.0
44.827323809,6.86103,237120.0,429.0,5160.0,3.568,3.279,0.0,1.0,0.0,0.0
8.8558739,6.144,280.0,3.014,6332.0,3.99,1.87,0.0,0.0,0.0,0.0
16.19697,3.214,1238.5,1.99,4455.0,4.57,0.696,0.0,0.0,0.0,0.0
6.79143,3.214,1238.5,1.72,5718.0,4.411,0.609,0.0,0.0,0.0,0.0
3.1220166,3.5718864,6304.9170255,14.3229397,6280.0,4.08133,1.72958,0.0,0.0,0.0,0.0
15.9865412,1.636,1451.0,7.52088,6429.0,4.34,1.28,0.0,0.0,0.0,0.0
7.220585,3.214,1238.5,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
5.3160704,4.3526595,14202.6126293,19.5006469,5477.0,4.4,1.5522701,0.0,0.0,0.0,0.0
551.22396,5.896,570.7,2.1,5691.0,4.544,0.887,0.0,0.0,0.0,0.0
6.932281325,11.0301,6405.9,90.57,8675.0,4.08,2.168,0.0,1.0,0.0,0.0
19.894641,3.214,1238.5,5.55493874,5767.0,4.47,1.06414,0.0,0.0,0.0,0.0
12.1422411,3.453,4584.0,11.7961,6716.0,4.07,1.83,0.0,0.0,0.0,0.0
2.7431176,3.134,8230.0,3.96,7143.0,4.411,1.028,0.0,0.0,0.0,0.0
3.1239771,2.73696,4477.1379466,3.96,4861.0,4.411,1.028,0.0,0.0,0.0,0.0
0.933157032,2.614,87.8,7.29,6499.0,4.378,1.169,1.0,0.0,1.0,1.0
330.738115,4.998,333.3,4.42,5458.0,3.755,2.453,0.0,0.0,0.0,0.0
4.169836,3.214,1238.5,2.82,5523.0,4.47,0.94,0.0,0.0,0.0,0.0
2.6792695,2.56,10530.0,13.9979,6718.0,4.34,1.34,0.0,0.0,0.0,0.0
3.8347282,3.4951108,1112.3388758,5.6648123,6088.34,4.09655,1.58202,0.0,0.0,0.0,0.0
15.6146058,5.8168055,467.1437307,3.0272584,5809.0,4.17404,1.3820699,0.0,0.0,0.0,0.0
46.3810093,6.1350191,1108.3541952,5.7534556,6307.9,4.07,1.69625,0.0,0.0,0.0,0.0
2.684328541,2.69382,18136.0,12.73,5561.0,4.411,0.956,0.0,0.0,0.0,0.0
8.6789911,3.865,9700.0,11.1545,5693.8,4.35,1.12,0.0,0.0,0.0,0.0
0.895276162,3.0518,319080.0,172.25,5242.0,3.631,2.55,0.0,1.0,0.0,0.0
7.4365725,2.774,5020.0,17.5053,9230.0,4.09,2.29,0.0,0.0,0.0,0.0
1.4571902,0.568,6297.0,8.18389,5712.0,4.62,0.82,0.0,0.0,0.0,0.0
5.608352,3.214,1238.5,1.93,4402.71,4.411,0.619575,0.0,0.0,0.0,0.0
39.699,3.214,1238.5,3.96,6212.0,4.28185,1.31129,0.0,0.0,0.0,0.0
2.3064574,2.071,5650.0,13.5732,6692.0,4.25,1.48,0.0,0.0,0.0,0.0
1.031096352,2.781,265.4,2.36,6371.0,4.426,1.072,0.0,0.0,1.0,1.0
2.136577151,2.4682,79078.0,43.89,5457.0,4.442,0.905,0.0,1.0,0.0,0.0
20.9794338,3.762,2388.2,24.76,5182.0,4.601,0.666,0.0,1.0,1.0,0.0
63.9005941,8.2789,17097.0,25.91,5204.0,4.63,0.634,0.0,1.0,0.0,0.0
10.367437,3.214,1238.5,2.11,3779.0,4.74,0.52,0.0,0.0,0.0,0.0
5.868699,3.214,1238.5,1.60826194,5580.0,4.52,0.843154,0.0,0.0,0.0,0.0
40.5289885,10.604,360.7,5.92,6443.0,3.74,3.086,0.0,0.0,0.0,0.0
1.9268037,1.4,2260.0,3.42735,4249.0,4.59,0.68,0.0,0.0,0.0,0.0
5.9522831,1.966,7280.0,15.1211,6031.2,4.05,1.65,0.0,0.0,0.0,0.0
2.2355936,3.8169843,11467.2654828,19.1583617,6731.0,4.11,1.74519,0.0,0.0,0.0,0.0
9.9147,3.214,1238.5,3.96,4638.0,4.53373,0.768432,0.0,0.0,0.0,0.0
55.8224775,5.457,879.6,2.13,5162.0,4.611,0.736,0.0,0.0,0.0,0.0
12.612483,3.406,1510.0,5.43397,5981.0,4.22,1.34,0.0,0.0,0.0,0.0
383.85362,9.76,422.9,2.78,6675.0,4.341,1.293,0.0,0.0,0.0,0.0
5.24364571,16.984,270.4,25.01,6197.0,4.406,1.056,0.0,0.0,1.0,1.0
4.1279985,1.698,3450.0,15.1533,5865.0,4.28,1.23,0.0,0.0,0.0,0.0
9.42889884,4.4481,565.4,4.39,5897.0,3.98,1.86,0.0,0.0,0.0,0.0
2.4125012,1.209,10860.0,13.7942,6190.0,4.34,1.22,0.0,0.0,0.0,0.0
60.2976774,14.2561,315890.0,63.57,5995.0,4.434,0.977,0.0,1.0,0.0,0.0
2.1096805,2.1344043,1309.7297126,3.6396725,5673.0,4.55383,0.940806,0.0,0.0,0.0,0.0
64.1983721,0.934,248.2,1.74,6088.0,4.329,1.077,0.0,0.0,0.0,0.0
10.09607,3.214,1238.5,2.5054075,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
2.1805277,2.969175,16340.1353205,16.808853,6599.0,4.21017,1.2714601,0.0,0.0,0.0,0.0
0.603086711,1.0869,1242.8,36.0,6353.0,4.397,1.134,0.0,0.0,1.0,0.0
11.7915574,1.6063345,661.9685157,3.2687802,6407.0,4.35687,1.24512,0.0,0.0,0.0,0.0
17.3076615,4.843,8880.0,17.4207,6693.0,4.07,1.81,0.0,0.0,0.0,0.0
3.5775562,3.531,4060.0,3.96,5823.3,4.3,1.028,0.0,0.0,0.0,0.0
0.973547911,2.2858,435.7,11.52,6084.0,4.542,0.863,0.0,0.0,1.0,0.0
8.8349261,6.2442811,6132.2553437,9.0595904,3303.0,3.84689,1.1499799,0.0,0.0,0.0,0.0
49.788613011,7.41807,219220.0,32.57,3892.0,4.708,0.542,0.0,1.0,0.0,0.0
1.3371182,3.214,1238.5,12.823,4645.0,4.601,0.713,0.0,0.0,0.0,0.0
277.77499,7.07,1078.0,2.48,4949.0,4.561,0.73,1.0,0.0,1.0,0.0
2.343230566,2.0424,246.5,1.18,4798.0,4.533,0.782,0.0,0.0,0.0,0.0
19.09995,3.214,1238.5,2.11327433,5377.0,4.65,0.841458,0.0,0.0,0.0,0.0
21.9711574,5.012,178.1,1.32,5763.0,4.436,0.997,0.0,0.0,0.0,0.0
18.311,3.214,1238.5,2.77,5995.0,4.118,1.56,0.0,0.0,0.0,0.0
0.577369336,1.0852,400.4,1.42,5255.0,4.617,0.716,0.0,0.0,0.0,0.0
36.6892187,6.446,7413.0,9.1862,6647.0,4.49,1.12,0.0,0.0,0.0,0.0
1.67546,1.202,1250.0,6.44889,6745.5,4.09,1.78,0.0,0.0,0.0,0.0
358.96247,23.49,670.8,2.37,5743.0,4.527,0.904,1.0,0.0,1.0,0.0
1.5351652,0.9492628,2977.6306495,6.8350786,4215.0,4.59,0.744573,0.0,0.0,0.0,0.0
39.6034,6.487,572.7,2.22,5456.0,4.45,0.943,0.0,0.0,0.0,0.0
1.8468345,2.565,13237.0,16.4012,6352.0,4.27,1.36,0.0,0.0,0.0,0.0
2.5495611,2.6173308,14921.4021936,12.9171288,5659.0,4.44653,1.03997,0.0,0.0,0.0,0.0
36.12895451,2.2348,3758.6,53.72,5921.0,4.484,0.912,0.0,1.0,0.0,0.0
3.743166733,3.6888,126.3,1.5,6181.0,4.234,1.331,0.0,0.0,0.0,0.0
17.6700291,6.693,348.4,2.89,5795.0,4.265,1.247,0.0,0.0,0.0,0.0
0.6848358,0.88,1430.0,4.49427,6385.1,4.47,1.1,0.0,0.0,0.0,0.0
4.7981694,2.1425123,1051.0675882,2.3133532,4065.0,4.59496,0.667797,0.0,0.0,0.0,0.0
19.7352868,5.097,319.4,49.24,6329.0,4.44,1.045,0.0,0.0,1.0,0.0
17.25121397,2.0371,2054.8,2.64,3879.0,4.708,0.537,0.0,0.0,0.0,0.0
7.7605254,3.639,2060.0,4.92551,6070.0,4.42,1.09,0.0,0.0,0.0,0.0
5.1890769,5.011,6810.0,15.2719,6195.0,4.0,1.81,0.0,0.0,0.0,0.0
5.8365098,6.463,5520.0,16.0647,5728.0,3.99,1.69,0.0,0.0,0.0,0.0
1.027641,1.977,12630.0,3.96,5640.0,4.411,1.028,0.0,0.0,0.0,0.0
7.21048,2.671,250.094,3.7188,5920.4,3.91,2.14,0.0,0.0,0.0,0.0
5.929405,3.719,16410.0,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
2.2390502,1.64,490.0,2.73215,6021.0,4.29,1.25,0.0,0.0,0.0,0.0
5.71489692,2.3572,425.9,1.33,4926.0,4.653,0.662,0.0,0.0,0.0,0.0
372.72688,12.751,331.7,3.52,6148.0,4.147,1.615,1.0,0.0,0.0,0.0
21.12752693,2.253,51.8,20.93,4024.0,1.672,30.882,0.0,0.0,1.0,0.0
38.6520796,5.607,566.5,2.07,5422.0,4.484,0.887,0.0,0.0,0.0,0.0
0.719573,3.214,1238.5,1.613,5718.0,4.34,1.22,0.0,0.0,0.0,0.0
7.01,3.214,1238.5,1.66,3851.0,4.701,0.552,0.0,0.0,0.0,0.0
3.041617,3.214,1238.5,8.9894717,5250.0,4.31,0.873673,0.0,0.0,0.0,0.0
4.3638313,1.457,194.1,1.08,5623.0,4.596,0.763,0.0,0.0,0.0,0.0
2.2749988,0.632,68800.0,17.0496,3199.0,4.9,0.32,0.0,0.0,0.0,0.0
3.1479532,3.3502554,10550.5908783,17.745577,7298.0,4.23,1.63943,0.0,0.0,0.0,0.0
15.84132627,1.8215,31083.0,16.84,5119.0,4.575,0.702,0.0,0.0,0.0,0.0
13.62801048,3.5374,912.8,3.28,5052.0,4.48,0.855,0.0,0.0,0.0,0.0
188.954072,14.17,166.5,2.46,6392.0,3.967,1.899,0.0,0.0,0.0,0.0
6.47179275,6.788,402.5,2.08,6341.0,4.446,1.033,0.0,0.0,1.0,1.0
9.62517,3.725,540.0,2.03371,6149.0,4.57,0.93,0.0,0.0,0.0,0.0
8.687721,3.214,1238.5,8.18,4812.0,4.59,0.76,0.0,0.0,0.0,0.0
362.747593,16.45,132.4,2.51,6176.0,3.885,2.16,1.0,0.0,0.0,0.0
1.000840564,1.3292,2714.4,80.25,6287.0,3.558,3.177,1.0,0.0,0.0,0.0
486.12702,9.495,120.6,1.18,6008.0,4.373,1.062,0.0,0.0,0.0,0.0
5.7656076,2.955,6750.0,9.12778,5638.4,4.37,1.08,0.0,0.0,0.0,0.0
2.980479588,3.72527,375340.0,70.52,6065.0,4.377,1.047,0.0,1.0,0.0,0.0
25.86696,4.923,2240.0,7.41184,5095.0,4.56,0.8,0.0,0.0,0.0,0.0
4.032760214,2.7194,10803.0,378.61,4969.0,2.899,9.433,0.0,1.0,1.0,1.0
29.02235217,4.0263,637.6,2.55,5788.0,4.524,0.848,0.0,0.0,0.0,0.0
628.592314,3.603,393.7,6.99,5058.0,3.497,3.117,1.0,0.0,0.0,0.0
4.56447463,6.415,208.4,1.13,5270.0,4.596,0.77,0.0,0.0,0.0,1.0
2.7180835,6.1842922,329.1728205,4.2423946,5668.0,3.76,2.1805999,0.0,0.0,0.0,0.0
11.37698,3.214,1238.5,3.96,4397.0,4.411,0.64,0.0,0.0,0.0,0.0
4.4331838,3.856,9166.0,12.5157,5667.0,4.24,1.26,0.0,0.0,0.0,0.0
2.1350899,1.997,22574.0,12.6797,4894.0,4.53,0.8,0.0,0.0,0.0,0.0
16.993435,3.214,1238.5,1.53786409,5252.0,4.63,0.764371,0.0,0.0,0.0,0.0
3.4714171,3.006,3580.0,3.96,5718.0,4.411,1.028,0.0,0.0,0.0,0.0
10.3918699,1.167,4800.0,13.0244,6683.0,4.13,1.69,0.0,0.0,0.0,0.0
2.0364271,1.847,268.0,1.60247,5553.0,4.48827,0.93,0.0,0.0,0.0,0.0
6.1735306,3.163,12950.0,11.2676,5435.0,4.45,0.96,0.0,0.0,0.0,0.0
105.895315,2.581,1227.0,2.69,5271.0,4.548,0.781,1.0,0.0,0.0,0.0
3.813812,2.572,2310.0,3.44278,4689.0,4.61,0.71,0.0,0.0,0.0,0.0
11.54182,3.214,1238.5,2.17,6570.0,4.26,1.39,0.0,0.0,0.0,0.0
0.912351255,1.072,111.8,1.46,5481.0,4.369,1.036,0.0,0.0,0.0,0.0
471.37787,16.91,102.9,1.31,5831.0,4.236,1.305,1.0,0.0,0.0,0.0
1.50178705,2.936,86.7,0.93,5964.0,4.471,0.987,0.0,0.0,1.0,1.0
9.27358173,3.2875,1288.3,2.47,4856.0,4.583,0.696,0.0,0.0,0.0,0.0
36.97708808,4.737,1269.9,38.6,5589.0,4.193,1.239,0.0,1.0,1.0,1.0
421.98194,13.799,173.1,2.02,6760.0,4.193,1.515,0.0,0.0,0.0,0.0
0.3075961,0.49,124509.0,17.2274,3257.0,4.86,0.37,0.0,0.0,0.0,0.0
4.6107024,5.626,5689.0,15.7213,6391.0,3.87,2.18,0.0,0.0,0.0,0.0
239.179477,2.93,750.9,18.27,4915.0,3.063,6.877,1.0,0.0,0.0,0.0
3.6494,3.214,1238.5,3.96,3338.0,4.89775,0.326267,0.0,0.0,0.0,0.0
60.0853848,7.007,432.2,2.4,6028.0,4.459,1.047,0.0,0.0,0.0,0.0
23.7782,3.214,1238.5,98.0,7498.0,4.03,2.09,0.0,0.0,0.0,0.0
1.115485,3.214,1238.5,1.6,5718.0,4.411,1.1,0.0,0.0,0.0,0.0
28.787257509,13.953,49618.0,91.26,5154.0,3.461,3.981,1.0,0.0,0.0,0.0
11.805707539,2.0494,2052.1,18.48,6065.0,3.888,1.891,0.0,1.0,0.0,0.0
7.8580085,6.999,4378.0,21.4783,6406.0,3.46,3.5,0.0,0.0,0.0,0.0
12.2193392,4.8876935,1670.1310625,4.8045458,5643.77,4.35958,1.09457,0.0,0.0,0.0,0.0
5.2498931,1.666,9200.0,12.9409,5988.0,4.27,1.27,0.0,0.0,0.0,0.0
